,text,prediction
131,مُتَفاوِتُونَ بِمَدَى,مُتَفاوِتُونَ بِمَدَى
132,يُؤَدِّي اِبْتِعادُ كَوْكَبِ الأَرْضِ,يُؤَدِّي اِبْتِعادُ كَوْكَبِ الأَرْضِ
133,فِيها أَيْضاً حَجّارَةً بُرْكانَيْهِ وَالظاهِر إِنَّها كانَت مِن,فِيها أَيْضاً حَجّارَةً بُرْكانَيْهِ وَالظاهِر إِنَّها كانَت مِن
134,الشَرْقِيَّةِ لَها إِلَى مُلْتَقَى الحُدُودِ بِالعَرَبِيَّةِ السعيده. وَ,الشَرْقِيَّةِ لَها إِلَى مُلْتَقَى الحُدُودِ بِالعَرَبِيَّةِ السعيده. وَ
135,الحية الميتة وكذلك مخلفات و فضلات الكائنات الحية,الحية الميتة وكذلك مخلفات وفضلات الكائنات الحية
136,نَحَّياهُ وَذٰلِكَ بِالعَمَلِ مِن خِلالَ نَهْضَةِ وَطَنِيَّةٍ اِعْتِماداً,نَحَّياهُ وَذٰلِكَ بِالعَمَلِ مِن خِلالَ نَهْضَةِ وَطَنِيَّةٍ اِعْتِماداً
137,تَكُون الطِباع وَفِي خَلْقُ التمايز بَيِّنَ الأَجْناسِ البَشَرِيَّةِ,تَكُون الطِباع وَفِي خَلْقُ التمايز بَيِّنَ الأَجْناسِ البَشَرِيَّةِ
138,يَحِقّ لِأَيّ طالَبَ الاِنْضِمامِ إِلَى التَدْرِيبِ المِهْنِيِّ المُتَوَسِّطِ,يَحِقّ لِأَيّ طالَبَ الاِنْضِمامِ إِلَى التَدْرِيبِ المِهْنِيِّ المُتَوَسِّط
139,الايقار وَالثِيران وَلِحَمِير وَلِجَمال الَّتِي كاتت تُسْتَخْدَم فِي,الايقار وَالثيران وَلِحَمِير وَلِجَمال الَّتِي كانَت تُسْتَخْدَم فِي
140,فيها، وَيَمِيل أَهْلِها إِلَى الزِراعَةِ والاستقرار، مِثْلَ مَدِينَةِ,فيها، وَيَمِيل أَهْلِها إِلَى الزِراعَةِ والاستقرار، مِثْلَ مَدِينَةِ
141,العُلَماءِ راو أَنَّ التَغْيِيراتِ الطارِئَةِ عَلَى غِطاءِ,العُلَماءِ راو أَنَّ التَغْيِيراتِ الطارِئَةِ عَلَى غِطاءِ
142,بِذٰلِكَ فَتَغافَلَ صَرَّحُوا لَهُ,بِذٰلِكَ فَتَغافَلَ صَرَّحُوا لَهُ
143,دَرْسَ مُفِيدٌ – بِطَبْعه أُولَى صَغِيرَةٌ مُؤَلَّفَةٌ مِن,دَرْسَ مُفِيدٌ – بِطَبْعه أُولَى صَغِيرَةٌ مُؤَلَّفَةٌ مِن
144,إِلَى ما يشاكله. قالَ سَجّاده وَهُوَ أَبُو سَعِيد,إِلَى ما يشاكله. قالَ سَجّاده وَهُوَ أَبُو سَعِيد
145,وَفِي اليمن، حَيْثُ تُمَثِّل ثَقافَةِ المُجْتَمَعِ جُمْلَةِ مِن,وَفِي اليمن، حَيْثُ تُمَثِّل ثَقافَةِ المُجْتَمَعِ جُمْلَةِ مِن
146,تَعْرِف لَهُ مَثِيلاً مُنْذُ سُقُوطِ رُوما وَتَكاثَرَ سُكّانِ,تَعْرِف لَهُ مَثِيلاً مُنْذُ سُقُوطِ رُوما وَتَكاثَرَ سُكّانِ
147,بِنَفْسِ السُرْعَة,بِنَفْسِ السُرْعَة
148,"وَ مِنهُ ما يَتَجَلَّى لَحَواسّ اخري، أَمّا ""","وَ مِنهُ ما يَتَجَلَّى لحَواسّ اخري، أَمّا """
149,وَبَيْنَما يَمِيل البَعْضُ إِلَى عَدَمِ التَمْيِيزِ ما بَيِّنَ,وَبَيْنَما يَمِيل البَعْضُ إِلَى عَدَمِ التَمْيِيزِ ما بَيِّنَ
150,عادَةً قَدِيمَةٌ جدا، رُبَّما رافَقَت الإِنْسانِ مُنْذُ يَوْمَ,عادَةً قَدِيمَةٌ جدا، رُبَّما رافَقَت الإِنْسانِ مُنْذُ يَوْمَ
151,تَعْلَمهم فِي الماضي. أَهْدافٍ تَعْلِيمِ الكِبارِ وَبِناءَ عَلَى,تَعْلَمهم فِي الماضي. أَهْدافٍ تَعْلِيمِ الكِبارِ وَبِناءَ عَلَى
152,شاعَ سَمّ وَتَصْوِيرِ الكائِنات الحَيَّةِ فِي المِنْطَقَةِ العَرَبِيَّةِ,شاعَ سَمّ وَتَصْوِيرِ الكائِنات الحَيَّةِ فِي المِنْطَقَةِ العَرَبِيَّةِ
153,وَالاِرْتِقاءِ بِهِ إِلَى مُسْتَوَى يَسْتَجِيب لِمُتَطَلَّباتِ التَنْمِيَة البَشَرِيَّةِ,وَالاِرْتِقاءِ بِهِ إِلَى مُسْتَوَى يَسْتَجِيب لِمُتَطَلَّباتِ التَنْمِيَة البَشَرِيَّةِ
154,بِكِين وَالقاهِرَةِ العريقتين، بِكُلِّ ما لَدَيهِما مِن إِرث,بِكِين وَالقاهِرَةِ العريقتين، بِكُلِّ ما لَدَيهِما مِن إِرث
155,لِسَبَبِ بسيط،هو أَنَّ أَسالِيبها وَمَعانِيها وَنَسَّقَها لا تَتَّفِق,لِسَبَبِ بسيط،هو أَنَّ أَسالِيبها وَمَعانِيها وَنَسَقَها لا تَتَّفِق
156,الَّتِي سُرْعَتُها ثَمانِيَةِ عَشَرَ كِيلُومِتراً فِي الساعَةَ مِن,الَّتِي سُرْعَتُها ثَمانِيَةِ عَشَرَ كِيلُومِتراً فِي الساعَةَ مِن
157,"""، ""كان البرد القارس مؤلما، كأنه سهام تخترق","""، ""كان البرد القارس مؤلما، كأنه سهام تخترق"
158,قَبِلَهُ وَكَذا الهِجْرَةِ وَالحَجّ وَبُعْدَ هَل يُؤاخِذ,قَبِلَهُ وَكَذا الهِجْرَةِ وَالحَجّ وَبُعْدَ هَل يُؤاخِذ
159,"الوِلاياتِ المتحده. حِينِها فَقَط وَصَلَ الكِتابِ إِلَى ""القمه"".","الوِلاياتِ المتحده. حِينِها فَقَط وَصَلَ الكِتابِ إِلَى ""القمه""."
160,توجد إلا فى      توجد إلا في مناطق محددة من بلد الأجداد,توجد إلا في مناطق محددة من بلد الأجداد
161,أُيُونات الفِلُور والكلور الَّتِي تُهاجِم جُزَيْئات الأُوزُون وَتُحَطِّمها,أُيُونات الفِلُور والكلور الَّتِي تُهاجِم جُزَيْئات الأُوزُون وَتُحَطِّمها
162,مُغَطَّى,مُغَطَّى
163,تُوَضِّح النَتائِجِ الوارِدَةِ بِالجَدْوَل رَقْمِ سَبْعَةِ وُجُودِ عَلاقَة,تُوَضِّح النَتائِجِ الوارِدَةِ بِالجَدْوَل رَقْمِ سَبْعَةِ وُجُودِ عَلاقَة
164,مِن غازِ ثُنائِيٍّ اوكسيد الكَرْبُون المَوْجُودِ فِي الهَواءِ,مِن غازِ ثُنائِيٍّ اوكسيد الكَرْبُون المَوْجُودِ فِي الهَواءِ
165,وَبِن ما دُونِ السِجِلِّ عَنها أَكَماً كانَ,وَبِن ما دُونِ السِجِلِّ عَنها أَكَماً كانَ
166,اخر. وَفِي ضِمْنَ هٰؤُلاءِ قَبائِلُ عَرَبِيَّةٍ عديده، ضاعَ,اخر. وَفِي ضِمْنَ هٰؤُلاءِ قَبائِلُ عَرَبِيَّةٍ عديده، ضاعَ
167,الغازات الَّتِي تُؤَثِّر وَبِشَكْلٍ مُباشِرٍ فِي رَفْعِ دَرَجَةِ,الغازات الَّتِي تُؤَثِّر وَبِشَكْلٍ مُباشِرٍ فِي رَفْعِ دَرَجَةِ
168,فِي حَفْرِ العُرُوق الَّتِي تَكُون الذهب، وَأَمْثال ذٰلِكَ,فِي حَفْرِ العُرُوق الَّتِي تَكُون الذهب، وَأَمْثال ذٰلِكَ
169,؛ كُلُّها تَشْهَد عَلَى الاِخْتِلالات الكَبِيرَةِ فِي اِسْتِثْمارِ,؛ كُلُّها تَشْهَد عَلَى الاِخْتِلالات الكَبِيرَةِ فِي اِسْتِثْمارِ
170,يَتَضايَق الناسِ مِن أَثَّرَ الحُرِّ فيهم، مَعَ إِن,يَتَضايَق الناسِ مِن أَثَّرَ الحُرِّ فيهم، مَعَ إِن
171,فَلَمّا تَطاوَلَت الأَيّامِ عَلَى سَدِّ مَأْرَب اِمْتَدَّت إِلَيهِ,فَلَمّا تَطاوَلَت الأَيّامِ عَلَى سَدِّ مَأْرَب اِمْتَدَّت إِلَيهِ
172,وَسَنَتَعَرَّف عَلَى الأَماكِن الأَصْلِيَّةِ فِي اليَمَنِ,وَسَنَتَعَرَّف عَلَى الأَماكِن الأَصْلِيَّةِ فِي اليَمَنِ
173,عَشَرَ مِن عُمَر الأَشْجارِ فَكانَ اِرْتِفاعِ تِلْكَ الوَتِيرَةِ,عَشَرَ مِن عُمَر الأَشْجارِ فَكانَ اِرْتِفاعِ تِلْكَ الوَتِيرَةِ
174,ضِفَّة النَهْرِ لَوْحاتِ رَسَمَها وَأَنْغ وَيْ (رسام صِينِيٌّ,ضِفَّة النَهْرِ لَوْحاتِ رَسَمَها وَأَنْغ وَيْ (رسام صِينِيٌّ
175,مَعْبُوده الفِينِيقِيِّينَ الَّتِي كانُوا يُقَدِّمُونَ الذَبائِح البَشَرِيَّةِ وَالَّتِي,مَعْبُوده الفِينِيقِيِّينَ الَّتِي كانُوا يُقَدِّمُونَ الذَبائِح البَشَرِيَّةِ وَالَّتِي
176,الصِينِ هٰذا العام.,الصِينِ هٰذا العام.
177,مَذْهَبٍ الغالِبِيَّةِ الَّتِي تَجْعَل بِدايَةِ هٰذا التَقْوِيمِ سَنَةً,مَذْهَبٍ الغالِبِيَّةِ الَّتِي تَجْعَل بِدايَةِ هٰذا التَقْوِيمِ سَنَةً
178,ونذكروا ما عَلَيكُم قِبَلَ أَنَّ تَذْكُرُوا ما لكم.,ونذكروا ما عَلَيكُم قِبَلَ أَنَّ تَذْكُرُوا ما لكم.
179,"مِن القِياسات ""وان كانَت قَلِيله جدا""، إِن المِنْطَقَة","مِن القِياسات ""وان كانَت قَلِيله جدا""، إِن المِنْطَقَة"
180,يَزال أَحَدُهُم يَسِل مِن الخَيْط القِطْعَةَ بُعْدَ القِطْعَةَ,يَزال أَحَدُهُم يَسِل مِن الخَيْط القِطْعَةَ بُعْدَ القِطْعَةَ
181,بمدرسه خاصة وعمر ثماني سنوات. لم يتوقف ماو,بمدرسة خاصة وعمر ثماني سنوات. لم يتوقف ماو
182,الجُزَيْئات وَالذَرّات مَعَ الأَشِعَّة الشَمْسِيَّةُ عالِيَةٍ الطاقَة وَهٰذا,الجُزَيْئات وَالذَرّات مَعَ الأَشِعَّة الشَمْسِيَّةُ عالِيَةٍ الطاقَة وَهٰذا
183,الأَدَبِ الشَعْبِيِّ المُعاصِرِ سَواءُ فِي مَشْرِقٍ الوَطَنِ ومغربه.,الأَدَبِ الشَعْبِيِّ المُعاصِرِ سَواءُ فِي مَشْرِقٍ الوَطَنِ ومغربه.
184,وَالمَنْبَع الَّذِي غُرَفِ مِنهُ عِلْمِهِ بِأَحْوال الماضين، إِلَى,وَالمَنْبَع الَّذِي غُرَفِ مِنهُ عِلْمِهِ بِأَحْوال الماضين، إِلَى
185,فِي حُرٌّ,فِي حُرٌّ
186,"حَجّارَةً ""الكوارتس"" وَتُوجَد فِي مِنْطَقَة الطائِف صَدَرَ ""الغرانيت""","حَجّارَةً ""الكوارتس"" وَتُوجَد فِي مِنْطَقَة الطائِف صَدَرَ ""الغرانيت"""
187,ذهب نوح  ضرغام بصحبه رؤوف بن لؤي رايق طافر,ذهب نوح مظغام بصحبه رؤوف بن لؤي رايق طافر
188,اخري، لَم تَتَضَمَّن بَرامِجِ مُكافَحَةِ التَصَحُّر أَو اِلْتِحاق,اخري، لَم تَتَضَمَّن بَرامِجِ مُكافَحَةِ التَصَحُّر أَو اِلْتِحاق
189,كانَ كَثِيراً ما يَقُول لِذٰلِكَ العراقي: لَيْتَ أَنِّي,كانَ كَثِيراً ما يَقُول لِذٰلِكَ العراقي: لَيْتَ أَنِّي
190,أَعْمالٍ يَنْطُق بِمَهارَةٍ رِجالِ الأَعْمالِ الَّذِينَ كانُوا يَشَرُّونَ,أَعْمالٍ يَنْطُق بِمَهارَةٍ رِجالِ الأَعْمالِ الَّذِينَ كانُوا يَشَرُّونَ
191,"وَ مُلُوكهم وَ هَرَبَ مذحجو...""","وَ مُلُوكهم وَ هَرَبَ مذحجو..."""
192,فَهُوَ يَقَع بَيِّنَ النَحْل العِمْلاقِ وَالنَحْل الصغير، وَ,فَهُوَ يَقَع بَيِّنَ النَحْل العِمْلاقِ وَالنَحْل الصغير، وَ
193,وَالقانُونِ العامِّ لِلتَرْبِيَةِ والتعليم، مَبْنِيَّةٌ عَلَى الحُقُوقِ المُتَساوِيَةُ,وَالقائِنِونِ العِلْمِ لِلتَرْبِيَةِ وَالتعليم، مَبْنِيَّةُ عَلَى الحُقُوقِ المُتَساوِيَةُ
194,التنين، وَسُور الصِينِ العظيم، وَثَقافَة مَلاقِط الطَعامِ الصينيه،,التنين، وَسُور الصِينِ العظيم، وَثَقافَة مَلاقِط الطَعامِ الصينيه،
195,أَطْلَقَت الشَرِكَةِ السَعُودِيَّةِ لِمُعَدّاتِ الدِيزِل المَحْدُودَةَ بِالسُوق السَعُودِيَّةِ,أَطْلَقَت الشَرِكَةِ السَعُودِيَّةِ لِمُعَدّاتِ الدِيزِل المَحْدُودَةَ بِالسُوق السَعُودِيَّةِ
196,مِن المُؤَلِّفِينَ بالامتنان. وَالغَرِيبُ بِشَأْنِ انتعاس,مِن المُؤَلِّفِينَ بالامتنان. وَالغَرِيبُ بِشَأْنِ انتعاس
197,الإِنْسانِ بالخالق.,الإِنْسانِ بالخالق.
198,فِي الفتري الصَباحِيَّةَ لَمُلْتَقَى التَوْظِيفِ بِجامِعَة بكين، الَّذِي,فِي الفتري الصَباحِيَّةَ لَمُلْتَقَى التَوْظِيفِ بِجامِعَة بكين، الَّذِي
199,فَزَعَمَ إِن رَغْبَة الإِسْلامِ كانَت قَد اِتَّجَهَت إِلَى,فَزَعَمَ إِن رَغْبَة الإِسْلامِ كانَت قَد اِتَّجَهَت إِلَى
200,بِالناسِ ثُمَّ التكون الجُسْمانِيّ ومظهره. وَمِن هُنا نَجِد,بِالناسِ ثُمَّ التكون الجُسْمانِيّ ومظهره. وَمِن هُنا نَجِد
201,ظُرُوفٍ عادِلَةٍ وَمُتَساوِيه أَمامَ جَمِيعِ الإِسْبان لِمُمارَسَةِ حُقُوقِهِم,ظُرُوفٍ عادِلَةٍ وَمُتَساوِيه أَمامَ جَمِيعِ الإِسْبان لِمُمارَسَةِ حُقُوقِهِم
202,"مِن الأَمْثال : "" إِن طابَ رِيحكَ ذُرَى","مِن الأَمْثال : "" إِن طابَ رِيحكَ ذُرَى"
203,إِن أَيّ مُحاوَلَةٍ لِلجَزْم مُبَكِّرَةٍ للغايه. فَهٰذِهِ قِصَّةُ,إِن أَيّ مُحاوَلَةٍ لِلجَزْم مُبَكِّرَةٍ للغايه. فَهٰذِهِ قِصَّةُ
204,الإِدارَةِ العامَّة لِلآثارِ وَالمَتاحِف بِوِزارَةِ المَعارِفِ حالِيّاً وِكالَةُ,الإِدارَةِ العامَّة لِلآثارِ وَالمَتاحِف بِوِزارَةِ المَعارِفِ حالِيّاً وِكالَةُ
205,"العَرَبِيَّةِ مِن اغلاط. وَلَقَد تَأَثَّرَت رِواياتٍ ""ابن الكلي""","العَرَبِيَّةِ مِن اغلاط. وَلَقَد تَأَثَّرَت رِواياتٍ ""ابن الكلي"""
206,"""نهفان""، وَمِن أَبْناءِ ""تالب""ولم يَبْخَل الهمداني عليه،","""نهفان""، وَمِن أَبْناءِ ""تالب""ولم يَبْخَل الهمداني عليه،"
207,مِن يَنْصُره وَيُفَضِّله وَيَحْتَج لَهُ وَيَدْعُو اليه. وَأَنَّهُ,مِن يَنْصُره وَيُفَضِّله وَيَحْتَج لَهُ وَيَدْعُو اليه. وَأَنَّهُ
208,الدَخْلِ المزرعي وَدَرَجاتِ المَهارَة فِي اِسْتِخْدامِ طُرُقٍ وَوَسائِلِ,الدَخْلِ المزرعي وَدَرَجاتِ المَهارَة فِي اِسْتِخْدامِ طُرُقٍ وَوَسائِلِ
209,وبطئ وَاِعْتِباطِيّه المَساطِر الإِدارِيَّة والقضائيه،,وبطئ وَاِعْتِباطِيّه المَساطِر الإِدارِيَّة والقضائيه،
210,الايام.,الايام.
211,حَتَّى يُصْبِح سَوِيّاً فِي حياته، ثُمَّ,هُنَى يُصْبِح سَوِيّاً فِي حياته، ثُمَّ
212,، وَبِالكَثافَة السكانيه، والرعويه، وَمِيناء نَشَطا فِي تِجارَةٍ,، وَبِالكَثافَة السكانيه، والرعويه، وَمِيناء نَشَطا فِي تِجارَةٍ
213,عَلَى مَدَى أَكْثَرَ مِن أَلْفَ عام، ظِلِّ جيوهوا,عَلَى مَدَى أَكْثَرَ مِن أَلْفَ عام، ظِلِّ جيوهوا
214,نِظاماً حَرارِيّا يَسْتَمِدّ طاقَته المُحَرِّكَة مِن الأَشِعَّة,نِظاماً حَرارِيّا يَسْتَمِدّ طاقَته المُحَرِّكَة مِن الأَشِعَّة
215,لَم تَكُن مُفاجَأَةً ظُهُورِ اِسْمَ تسي تونغ فِي,لَم تَكُن مُفاجَأَةً ظُهُورِ اِسْمَ تسي تونغ فِي
216,غازات سامّه غَطَّت مِساحَة كَبِيره مِن مِنْطَقَة جَنُوبِ,غازات سامّه غَطَّت مِساحَة كَبِيره مِن مِنْطَقَة جَنُوبِ
217,التاريخ، وَوَقَعُوا مِن ثُمَّ فِي خَطَأ بِالنِسْبَةِ إِلَى,التاريخ، وَوَقَعُوا مِن ثُمَّ فِي خَطَأ بِالنِسْبَةِ إِلَى
218,وَهُوَ مُنَظَّمَةِ إِقْلِيمِيَّةٍ تَتَمَتَّع بِعُضْوِيَّةِ عِشْرُونَ دَوْلَةٍ فِي,وَهُوَ مُنَظَّمَةِ إِقْلِيمِيَّةٍ تَتَمَتَّع بِعُضْوِيَّةِ عِشْرُونَ دَوْلَةٍ فِي
219,"وَمُلُوك العَرَبِ والعجم""، وَوَرَدَ عَن ""ابن داب"" وَكانَ","وَمُلُوك العَرَبِ والعجم""، وَوَرَدَ عَن ""ابن داب"" وَكانَ"
220,يَسْتَعْرِض هٰذا التَقْرِيرُ الخَصائِص المُشْتَرَكَة لِبُلْدانِ شَمالِ إِفْرِيقِيا,يَسْتَعْرِض هٰذا التَقْرِيرُ الخَصائِص المُشْتَرَكَة لِبُلْدانِ شَمالِ إِفْرِيقِيا
221,الخَيْمَةِ وحو نائِم بِكَلِماتِ لا أَفْهَمها مِثْلَ اِنْقَضَّ بِغَلَس لَهُ,الخَيْمَةِ وحو نائِم بِكَلِماتِ لا أَفْهَمها مِثْلَ اِنْقَضَّ بِغَلَس لَهُ
222,الجديده، كانَ هُناكَ بِالفِعْلِ تَجْدِيدا داخِلِيّاً هائِلاً فِي,الجديده، كانَ هُناكَ بِالفِعْلِ تَجْدِيدا داخِلِيّاً هائِلاً فِي
223,الهدي، فَأَشارَ إِلَى قائِلاً بِلَهْجَةٍ السؤال: تَرِي ذيك,الهدي، فَأَشارَ إِلَى قائِلاً بِلَهْجَةٍ السؤال: تَرِي ذيك
224,مِن أَرْجاء العالم، الَّتِي أَصْبَحَت الآنَ مُرْتَبِطَةً عَلَى,مِن أَرْجاء العالم، الَّتِي أَصْبَحَت الآنَ مُرْتَبِطَةً عَلَى
225,قِيمَةَ تُفِيد المُؤَرَّخُ فِي تَدْوِينُ هٰذا التاريخ، تَشْرَح,قِيمَةَ تُفِيد المُؤَرَّخُ فِي تَدْوِينُ هٰذا التاريخ، تَشْرَح
226,يَضُرّانِ به. نَسْتَنْتِج إِذا أَنَّ مَصْدَرٌ التِكْنُولُوجِيا هُوَ,يَضُرّانِ به. نَسْتَنْتِج إِذا أَنَّ مَصْدَرٌ التِكْنُولُوجِيا هُوَ
227,أَحَرّ عِنْدَ وُصُولِنا طُفْنا وَسَعَيْنا مَعَ شيخ. كانَ جارِي فِي,أَحَرّ عِنْدَ وُصُولِنا طُفْنا وَسَعَيْنا مَعَ شيخ. كانَ جارِي فِي
228,وَالكِتاباتِ المُؤَرِّخَةُ قليله. هٰذا أَمْرٌ يُؤْسِف عليه، إِذ,وَالكِتاباتِ المُؤَرِّخَةُ قليله. هٰذا أَمْرٌ يُؤْسِف عليه، إِذ
229,عِنْدَما تَنْحَدِر السُيُولُ إِلَى بِلادِ مَأْرَب عَبْرَ مَضِيقِ,عِنْدَما تَنْحَدِر السُيُولُ إِلَى بِلادِ مَأْرَب عَبْرَ مَضِيقِ
230,تَفِي بِالشُرُوطِ الاخري، وَتَتَّسِم بِنَفْسِ السِمات الَّتِي تُمَيِّز,تَفِى بِالشُرُوطِ الاخرى، وَتَتَّسِم بِنَفْسِ السِمات الَّتِي تُمَيِّز
231,شاهَدَهُ هُوَ بعينه، وَقِسْمُ الأَقالِيم بِحَسَبِ دَرَجاتٍ الطُولَ,شاهَدَهُ هُوَ بعينه، وَقِسْمُ الأَقالِيم بِحَسَب دَرَجاتٍ الطُولَ
232,طُولُها كِيلُو مِتْرٍ تَنْتَهِي بِحَوْض كَبِيرٍ تيفرع مِنهُ,طُولُها كَيلُومِتَرٍ تَنْتَهِي بِحَوْض كَبِيرٍ يتفرع مِنهُ
233,أَنَّ إِ أَنَّ العَمَلِ فِي الوَحَداتِ الحُكُومِيَّةِ هُوَ أَفْضَلَ عَمَلٍ,أَنَّ إِ أَنَّ العَمَلِ فِي الوَحَداتِ الحُكُومِيَّةِ هُوَ أَفْضَلَ عَمَلٍ
234,وقال بنفس السياق انه كلما ابتعدنا عن عواصف,وقال بنفس السياق انه كلما ابتعدنا عن عواصف
235,يَجْذِب القُرّاءِ هُوَ الهالَةَ الَّتِي أَحْدَثَتْها اعماله، إِضافَةً,يَجْذِب القُرّاءِ هُوَ الهالَةَ الَّتِي أَحْدَثَتْها اعماله، إِضافَةً
236,الامطار. كَما تَقُوم هٰذِهِ المُسَطَّحات المائِيَّةِ بِتَحْرِيرِ وَإِشْعاع,الامطار. كَما تَقُوم هٰذِهِ المُسَطَّحات المائِيَّةِ بِتَحْرِيرِ وَإِشْعاع
237,وَلٰكِن جامِعاتِ بِكِين إِمّا أَلْغَت أَو قَلَلْتَ خُطَطِ,وَلٰكِن جامِعاتِ بِكِين إِمّا أَلْغَت أَو قَلَلْتَ خُطَطِ
238,وَلا سِيَّما فِي مناصق الحَرّار,وَلا سِيَّما فِي مناصق الحَرّار
239,"وَأَرْخَت كِتابَةِ ""حران"" اليُونانِيَّةِ وَأَرَحْتَ كِتابَةِ ""حران"" اليُونانِيَّةِ بِسَنَةٍ أَرْبَع مِئَةِ وَثَلاثُ","وَأَرْكَت كِتابَةً ""دران"" اليُونانِيَّة وَأَرْكَت كِتابَةً ""دران"" اليُونانِيَّة بِسَنَةٍ أَرْبَع مِئَةِ وَثلاثُ"
240,عَثَرَت عَلَيهِ البِعْثَةُ صُور نَحَتَت عَلَى أَحْجار تُمَثِّل,عَثَرَت عَلَيهِ البِعْثَةُ صُور تَحَتَّت عَلَى أَحْجار تُمَثِّل
241,النقدي، وَبَطالَة حامِلِي الشهادات، وَضُعْفِ التَكْوِيناتِ الأَساسِيَّةِ (القراءه،,النقدي، وَبَطالَة حامِلِي الشهادات، وَضُعْفِ التَكْوِيناتِ الأَساسِيَّةِ (القراءه،
242,أَنَّ الخَزَف وَالحَجّارَةِ يَحْسُوانِ أَلِدهنَّ حَسُّوا قال: جَعَلَت,أَنَّ الخَزَف وَالحَجّارَةِ يَحْسُوانِ أَلِدهنَّ حَسُّوا قال: جَعَلَت
243,العامِّ لِحِمايَةِ الاِسْتِقْرارِ الاِجْتِماعِيِّ وَمِن المُتَوَقَّعِ الآنَ أَنَّ,العامِّ لِحِمايَةِ الاِسْتِقْرارِ الاِجْتِماعِيِّ وَمِن المُتَوَقَّعِ الآنَ أَنَّ
244,"مَحَطَّ أَنْظارِ الاخرين""..","مَحَطَّ أَنْظارِ الاخرين"".."
245,وَيُظْهَر أَنَّهُ وَغَيْره قَد تَوَصَّلُوا إِلَى هٰذا الرَأْيِ,وَيُظْهَر أَنَّهُ وَغَيْره قَد تَوَصَّلُوا إِلَى هٰذا الرَأْيِ
246,مِن جانِبِ آخَرِ يَلْعَب المَكانِ وَكَيْفِيَّةِ سقرط الأَشِعَّة,مِن جانِبِ آخَرِ يَلْعَب المَكانِ وَكَيْفِيَّةِ سقرط الأَشِعَّة
247,مِئَوِيَّةِ تَحْتَ الصِفْرِ,مِئَوِيَّةِ تَحْتَ الصِفْرِ
248,اِخْتِزالها فِي العَمَلِ الدِبلُوماسِيُّ الرَسْمِيِّ فَحَسْب ؛ ذٰلِكَ,اِخْتِزالها فِي العَمَلِ الدِبلُوماسِيُّ الرَسْمِيِّ فَحَسْب ؛ ذٰلِكَ
249,أَهَمَّ المُشْكِلاتِ فِي هٰذِهِ الإِمارَة,أَهَمَّ المُشْكِلاتِ فِي هٰذِهِ الإِمارَة
250,فَهِيَ طاقات شَمْسِيَّة مختزنه أَنْتَجَتْها خِلالَ ملاين السِنِينَ,فَهِيَ طاقات شَمْسِيَّة مختزنه أَنْتَجَتْها خِلالَ ملاين السِنِينَ
251,أَطْلَقَت عَلَى العَرَبِ لِما اِشْتَهَرَ عَنهُم صَحْراوِيُّونَ,أَطْلَقَت عَلَى العَرَبِ لِما اِشْتَهَرَ عَهْم صَحْرا وِيُونَ
252,تَحَرُّكاتِ ارضه، حَتَّى جَعَلَتْها عَلَى الشَكْلِ الَّذِي نَراه,تَحَرُّكاتِ ارضه، حَتَّى جَعَلَتْها عَلَى الشَكْلِ الَّذِي نَراه
253,ديليشيس يُعْتَبَر كَبِيراً نسبيا،حيث إِن النُمُوِّ القُوَى لَأَشْجار,ديليشيس يُعْتَبَر كَبِيراً نسبيا،حيث إِن النُمُوِّ القُوَى لَأَشْجار
254,أَنَّ أَقْسَمَها إِلَى قسمين: نُقُوشٍ وَكِتاباتٍ غَيْرِ عَرَبِيّه,أَنَّ أَقْسَمَها إِلَى قسمين: نُقُوشٍ وَكِتاباتٍ غَيْرِ عَرَبِيّه
255,إِلَى جانِبِ الشِعْرِ فَمِن أَسْرار بَقائِها تَغَلْغُلِها فِي,إِلَى جانِبِ الشِعْرِ فَمِن أَسْرار بَقائِها تَغَلْغُلِها فِي
256,الإِنْشاءات أَحَدُ أَسْرار نَجاحِ المعهد. أَكَّدَ د.علي الزَيّات,الإِنْشاءات أَحَدُ أَسْرار نَجاحِ المعهد. أَكَّدَ د.علي الزَيّات
257,مِن الأَخْبار قَد مَأَنَت لَمَوْت الشِعْرِ الَّذِي قِيلَ,مِن الأَخْبار قَد مَأَنَت لَمَوْت الشِعْرِ الَّذِي قِيلَ
258,أَو مِن صَنْعه اخرين، صَنَعُوها قبله، فَآخُذها مِن,أَو مِن صَنْعه اخرين، صَنَعُوها قبله، فَآخُذها مِن
259,رَأْسِ الحِصان وَبِدُونِ نَوافِذِ وَبِها مَسْقَطِ نور. هٰذا,رَأْسِ الحِصان وَبِدُونِ نَوافِذِ وَبِها مَسْقَطِ نور. هٰذا
260,فِي بَلْدَةِ تشيباو القديمه، تَرِي وَتَلْمُس التَغَيُّراتِ التارِيخِيَّةِ,فِي بَلْدَةِ تشيباو القديمه، تَرِي وَتَلْمُس التَغَيُّراتِ التارِيخِيَّةِ
261,يَسْكُن المالِك واسرته.,يَسْكُن المالِك واسرته.
262,"الوِلاياتِ المتحده. حِينِها فَقَط وَصَلَ الكِتابِ إِلَى ""القمه"".","الوِلاياتِ المتحده. حِينِها فَقَط وَصَلَ الكِتابِ إِلَى ""القمه""."
