,text,prediction
619,"وسلم في حاجة فأجنبت فلم أجد الماء فتمرغت في الصعيد كما تمرغ الدابة فذكرت ذلك للنبي
",وسلو في حاجة فأجنبت فلم أحد الماء فتمرغت في الصعيد كما تمرخ الدابة فذكرت ذلك للنبي
620,"عن أنس كان قرام لعائشة سترت به جانب بيتها فقال النبي صلى الله عليه وسلم أميطي عنا
","عن أنس كان قرام لعائشة سترت به جانب بيتها فقال النبي صلى الله عليه وسلم أميطي عنا
"
621,"بن عبد الرحمن بن عوف أنه سمع حسان بن ثابت الأنصاري يستشهد أبا هريرة أنشدك الله هل سمعت
","بن عبد الرحمن بن عوف أنه سمع حسان بن ثابت الأنصاري يستشهد أبا هريرة أنشدك الله هل سمعت
"
622,"بهما سفينة فكلموهم أن يحملوهما فعرف الخضر فحملوهما بغير نول فجاء عصفور فوقع على حرف
",همما سفينته فكلموهم أن يحملوهما فعرف الحضر فحملوهما بغير نول فجاء عصفور فوقع على حرف
623,"الله أن أبا مرة مولى أم هانئ بنت أبي طالب أخبره أنه سمع أم هانئ بنت أبي طالب تقول
","الله أن أبا مرة مولى أم هانئ بنت أبي طالب أخبره أنه سمع أم هانئ بنت أبي طالب تقول
"
624,"علي والنصح لكل مسلم فبايعته على هذا ورب هذا المسجد إني لناصح لكم ثم استغفر ونزل
","علي والنصح لكل مسلم فبايعته على هذا ورب هذا المسجد إني لناصح لكم ثم استغفر ونزل
"
625,"عن عبد الله بن زيد أن النبي صلى الله عليه وسلم استسقى فقلب رداءه
","عن عبد الله بن زيد أن النبي صلى الله عليه وسلم استسقى فقلب رداءه
"
626,"فقال أين تحب أن أصلي من بيتك فأشرت له إلى المكان الذي أحب فقام وصففنا خلفه ثم سلم
","فقال أين تحب أن أصلي من بيتك فأشرت له إلى المكان الذي أحب فقام وصففنا خلفه ثم سلم
"
627,"وسلم قال فخرجوا إلينا بمكاتلهم ومساحيهم فلما رأوا النبي صلى الله عليه وسلم قالوا محمد
","وسلم قال فخرجوا إلينا بمكاتلهم ومساحيهم فلما رأوا النبي صلى الله عليه وسلم قالوا محمد
"
628,"معي صبرا قال لا تؤاخذني بما نسيت فكانت الأولى من موسى نسيانا فانطلقا فإذا غلام يلعب
",معي صبرا قال لا تؤاخذني بما نسيت فكانت الأولى من موسى نسيانا فانطلقا فإذا غلام يلعب
629,"وأصيبوا من الطيب قال بن عباس أما الغسل فنعم وأما الطيب فلا أدري
","وأصيبوا من الطيب قال بن عباس أما الغسل فنعم وأما الطيب فلا أدري
"
630,"بن مالك قال كان النبي صلى الله عليه وسلم يدور على نسائه في الساعة الواحدة من الليل
","بن مالك قال كان النبي صلى الله عليه وسلم يدور على نسائه في الساعة الواحدة من الليل
"
631,"حدثنا بهز بن أسد قال حدثنا شعبة قال أخبرني سعد بن إبراهيم قال سمعت حفص بن عاصم قال
","حدثنا بهز بن أسد قال حدثنا شعبة قال أخبرني سعد بن إبراهيم قال سمعت حفص بن عاصم قال
"
632,"أعلم لكي ينفذ من ينصرف من النساء وقال بن أبي مريم أخبرنا نافع بن يزيد قال أخبرني
","أعلم لكي ينفذ من ينصرف من النساء وقال بن أبي مريم أخبرنا نافع بن يزيد قال أخبرني
"
633,"العصر حتى كادت الشمس أن تغيب فقال النبي صلى الله عليه وسلم وأنا والله ما صليتها بعد قال
","العصر حتى كادت الشمس أن تغيب فقال النبي صلى الله عليه وسلم وأنا والله ما صليتها بعد قال
"
634,"بالعراق فدخل عليه أبو مسعود الأنصاري فقال ما هذا يا مغيرة أليس قد علمت أن جبريل صلى الله
",بالعراق فدخل عليه أبو مسعود الأنصاري فقال ما هذا يا مغيرة أليس قد علمت أن جبريل صلى الله
635,"النبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف
",النبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف
636,"وعن عمرة عن عائشة أم المؤمنين رضى الله عنها زوج النبي صلى الله عليه وسلم أن أم حبيبة
",وعن عمرة عن عائشة أم المؤمنين رضى الله عنها زوج النبي صلى الله عليه وسلم أن أم حبيبة
637,"جعلتمونا كلابا لقد رأيت النبي صلى الله عليه وسلم يصلي وإني لبينه وبين القبلة وأنا مضطجعة
",جعلتمونا كلابا لقد رأيت النبي صلى الله عليه وسلم يصلي وإني لبينه وبين القبلة وأنا مضطجعة
638,"باب إذا قام الرجل عن يسار الإمام وحوله الإمام خلفه إلى يمينه تمت صلاته
","باب إذا قام الرجل عن يسار الإمام وحوله الإمام خلفه إلى يمينه ثمت صلاته
"
639,"الآيات من سورة البقرة في الربا خرج النبي صلى الله عليه وسلم إلى المسجد فقرأهن على الناس
",الآيات من سورة البقرة في الربا خرج النبي صلى الله عليه وسلم إلى المسجد فقرأهن على الناس
640,"ماء وعنزة يستنجي بالماء تابعه النضر وشاذان عن شعبة العنزة عصا عليه زج
",ماء وعنزة يستنجي بالماء تابعه النضر وشاذان عن شعبة العنزة عصا عليه زج
641,"إلى موسى فقالوا والله ما بموسى من بأس وأخذ ثوبه فطفق بالحجر ضربا فقال أبو هريرة والله إنه
",إلى موسى فقالوا والله ما بموسى من بأس وأخذ ثوبه فطفق بالحجر ضربا فقال أبو هريرة والله إنه
642,"قبل الخطبة ثم يخطب بعد خرج النبي صلى الله عليه وسلم كأني أنظر إليه حين يجلس بيده ثم
",قبل الخطبة ثم يخطب بعد خرج النبي صلى الله عليه وسلم كأني أنظر إليه حين يجلس بيده ثم
643,"بن شهاب حدث أن عبيد الله بن عبد الله أخبره عن بن عباس أنه تمارى هو والحر بن قيس بن حصن
","بن شهاب حدث أن عبيد الله بن عبد الله أخبره عن بن عباس أنه تمارى هو والحر بن قيس بن حصن
"
644,"وسلم عندها في ليلتها فصلى النبي صلى الله عليه وسلم العشاء ثم جاء إلى منزله فصلى أربع
",وسلم عندها في ليلتها فصلى النبي صلى الله عليه وسلم العشاء ثم جاء إلى منزله فصلى أربع
645,"أدنى مر الظهران قبل المدينة حين يهبط من الصفراوات ينزل في بطن ذلك المسيل عن يسار
",أدنى مر الظهران قبل المدينة حين يهبط من الصفراوات ينزل في بطن ذلك المسيل عن يسار
646,"من أمر بحمل السلاح في يوم لا يحل فيه حمله يعني الحجاج
",من أمر بحمل السلاح في يوم لا يحل فيه حمله يعني الحجاج
647,"إسرائيل إذ جاءه رجل فقال أتعلم أحدا أعلم منك قال موسى لا فأوحى الله عز وجل إلى موسى بلى
","إسرائيل إذ جاءه رجل فقال أتعلم أحدا أعلم منك قال موسى لا فأوحى الله عز وجل إلى موسى بلى
"
648,"فلما أصبح ولم يسمع أذانا ركب وركبت خلف أبي طلحة وإن قدمي لتمس قدم النبي صلى الله عليه
","فلما أصبح ولم يسمع أذانا ركب وركبت خلف أبي طلحة وإن قدمي لتمس قدم النبي صلى الله عليه
"
649,"ولا أنقص قال رسول الله صلى الله عليه وسلم أفلح إن صدق
","ولا أنقص قال رسول الله صلى الله عليه وسلم أفلح إن صدق
"
650,"معه فكبر وكبروا معه وركع وركع ناس منهم ثم سجد وسجدوا معه ثم قام للثانية فقام الذين
","معه فكبر وكبروا معه وركع وركع ناس منهم ثم سجد وسجدوا معه ثم قام للثانية فقام الذين
"
651,"ومن أصاب من ذلك شيئا ثم ستره الله فهو إلى الله إن شاء عفا عنه وإن شاء عاقبه فبايعناه على
",ومن أصابه من ذلك شيئا ثم ستره الله فهو إلى الله إن شاء عفا عنه وإن شاء عاقبه فبايعناه على
652,"ولم يكن بين الأذان والإقامة شيء قال عثمان بن جبلة وأبو داود عن شعبة لم يكن بينهما إلا
","ولم يكن بين الأذان والإقامة شيء قال عثمان بن جبلة وأبو داود عن شعبة لم يكن بينهما إلا
"
653,"زيد أنه سمعه يقول دفع رسول الله صلى الله عليه وسلم من عرفة حتى إذا كان بالشعب نزل فبال
",زيد أنه سمعه يقول دفع رسول الله صلى الله عليه وسلم من عرفة حتى إذا كان بالشعب نزل فبال
654,"عبيد الله بن عبد الله قال قالت عائشة لما ثقل النبي صلى الله عليه وسلم واشتد وجعه استأذن
","عبيد الله بن عبد الله قال قالت عائشة لما ثقل النبي صلى الله عليه وسلم واشتد وجعه استأذن
"
655,"بالمدينة وكانوا يصلون فيما بين أن يغيب الشفق إلى ثلث الليل الأول
","بالمدينة وكانوا يصلون فيما بين أن يغيب الشفق إلى ثلث الليل الأول
"
656,"عمه واسع بن حبان عن عبد الله بن عمر أنه كان يقول إن ناسا يقولون إذا قعدت على حاجتك فلا
",عمر واسع بن حبان عن عبد الله بن عمر أنه كان يقول إن ناسا يقولون إذا قعدت على حاجتك فلا
657,"كنا نؤمر أن نخرج يوم العيد حتى نخرج البكر من خدرها حتى نخرج الحيض فيكن خلف الناس
","كنا نؤمر أن نخرج يوم العيد حتى نخرج البكر من خدرها حتى نخرج الحيض فيكن خلف الناس
"
658,"بن ثعلبة قال للنبي صلى الله عليه وسلم آلله أمرك أن نصلي الصلوات قال نعم قال فهذه قراءة
",بن ثعلبة قال للنبي صلى الله عليه وسلم آلله أمرك أن نصلي الصلوات قال نعم قال فهذه قراءة
659,"وكان بن عمر رضى الله تعالى عنهما يستحب إذا سلم الإمام أن يسلم من خلفه
","وكان بن عمر رضى الله تعالى عنهما يستحب إذا سلم الإمام أن يسلم من خلفه
"
660,"باب من نسي صلاة فليصل إذا ذكرها ولا يعيد إلا تلك الصلاة
","باب من نسي صلاة فليصل إذا ذكرها ولا يعيد إلا تلك الصلاة
"
661,"الرحمن أن أبا هريرة وأبا سعيد حدثاه أن رسول الله صلى الله عليه وسلم رأى نخامة في جدار
",الرحمن أن أبا هريرة وأبا سعيد حدثاه أن رسول الله صلى الله عليه وسلم رأى نخامة في جدار
662,"أنكرتم هذا إن هذا فعله من هو خير مني يعني النبي صلى الله عليه وسلم إنها عزمة وإني كرهت
","أذكرتم هذا إن هذا فعله من هو خير مني يعني النبي صلى الله عليه وسلم إنها عزمة وإني كرهت
"
663,"رؤى شعب دك آخ ملأ سطوع يقرء تشدح نسكه خصتهم صئك إظ
","رؤى شعب دك آخ ملأ سطوع يقرء تشدح نسكه خصتهم صئك إظ
"
664,"وزعم أن عائشة رأت ماء العصفر فقالت كأن هذا شيء كانت فلانة تجده
","وزعم أن عائشة رأت ماء العصفر فقالت كأن هذا شيء كانت فلانة تجده
"
665,"رضى الله عنها أنها قالت كان النبي صلى الله عليه وسلم يكثر أن يقول في ركوعه وسجوده سبحانك
",رضى الله عنها أنها قالت كان النبي صلى الله عليه وسلم يكثر أن يقول في ركوعه وسجوده سبحانك
666,"آثال فربطوه بسارية من سواري المسجد فخرج إليه النبي صلى الله عليه وسلم فقال أطلقوا ثمامة
","آثال فربطوه بسارية من سواري المسجد فخرج إليه النبي صلى الله عليه وسلم فقال أطلقوا ثمامة
"
667,"رسول الله صلى الله عليه وسلم ركب فرسا فجحش شقه الأيمن قال أنس رضى الله تعالى عنه فصلى لنا
","رسول الله صلى الله عليه وسلم ركب فرسا فجحش شقه الأيمن قال أنس رضى الله تعالى عنه فصلى لنا
"
668,"يقول أبو هريرة فاقرؤوا إن شئتم إن قرآن الفجر كان مشهودا قال شعيب وحدثني نافع عن
","يقول أبو هريرة فاقرؤوا إن شئتم إن قرآن الفجر كان مشهودا قال شعيب وحدثني نافع عن
"
669,"قبلنا وأوتيناه من بعدهم فهذا اليوم الذي اختلفوا فيه فهدانا الله فغدا لليهود وبعد غد
",قبلنا وأوتيناه من بعدهم فهذا اليوم الذي اختلفوا فيه فهدانا الله فغدا لليهود وبعد غد
670,"عواتقنا أن يخرجن في العيدين فقدمت امرأة فنزلت قصر بني خلف فحدثت عن أختها وكان زوج
",عوائقنا أن نخرج في العيدين فقدمت امرأة فنزلت قصر بني خلف فحدثت عن أختها فكان زوج
671,"اثنى عشر رجلا مع كل رجل منهم أناس الله أعلم كم مع كل رجل فأكلوا منها أجمعون أو كما قال
",اثنى عشر رجلا مع كل رجل منهم أناس الله أعلمُ كم مع كل رجل فأكلوا منها أجمعون أَف كما قال
672,"جابر بن عبد الله قال بينما نحن نصلي مع النبي صلى الله عليه وسلم إذ أقبلت عير تحمل طعاما
",جابر بن عبد الله قال بينما نحن نصلي مع النبي صلى الله عليه وسلم إذ أقبلت عير تحمل طعاما
673,"اهتدوا زادهم هدى وآتاهم تقواهم ويزداد الذين آمنوا إيمانا وقوله أيكم زادته هذه
","اهتدوا زادهم هدى وآتاهم تقواهم ويزداد الذين آمنوا إيمانا وقوله أيكم زادته هذه
"
674,"ثوب عصب وقد رخص لنا عند الطهر إذا اغتسلت إحدانا من محيضها في نبذة من كست أظفار وكنا
",ثوب عصب وقد رخص لنا عند الطهر إذا اغتسلت إحدانا من محيضها في نبذة من كست أظفار وكنا
675,"رسول الله صلى الله عليه وسلم يقول كلكم راع وكلكم مسؤول عن رعيته الإمام راع ومسؤول عن
","رسول الله صلى الله عليه وسلم يقول كلكم راع وكلكم مسؤول عن رعيته الإمام راع ومسؤول عن
"
676,"استمع فإذا انطلق جبريل قرأه النبي صلى الله عليه وسلم كما قرأه
",استمع فإذا انطلق جبريل قرأه النبي صلى الله عليه وسلم كما قرأه
677,"العشر الأواخر في وتر وإني رأيت كأني أسجد في طين وماء وكان سقف المسجد جريد النخل وما
",العشر الأواخر في وتر وإني رأيت كأني أسجد في طين وماء وكان سقف المسجد جريد النخل وما
678,"فانتظر الساعة قال كيف إضاعتها قال إذا وسد الأمر إلى غير أهله فانتظر الساعة
","فانتظر الساعة قال كيف إضاعتها قال إذا وسد الأمر إلى غير أهله فانتظر الساعة
"
679,"النبي صلى الله عليه وسلم لا يصلي أحدكم في الثوب الواحد ليس على عاتقيه شيء
","النبي صلى الله عليه وسلم لا يصلي أحد كم في الثوب الواحد ليس على عاتقيه شيء
"
680,"كان رسول الله صلى الله عليه وسلم يصلي العصر والشمس لم تخرج من حجرتها
","كان رسول الله صلى الله عليه وسلم يصلي العصر والشمس لم تخرج من حجرتها
"
681,"حجارة عن يمين الطريق عند سلمات الطريق بين أولئك السلمات كان عبد الله يروح من العرج بعد
","حجارة عن يمين الطريق عند سلمات الطريق بين أولئك السلمات كان عبد الله يروح من العرج بعد
"
682,"فنزل إلى بطحان فتوضأ وصلى العصر بعد ما غابت الشمس ثم صلى المغرب بعدها
",فنزل إلى بطحان فتوضأ وصلى العصر بعد ما غابت الشمس ثم صلى المغرب بعدها
683,"من مسنة قال اجعلها مكانها أو قال اذبحها ولن تجزي جذعة عن أحد بعدك
","من مسنة قال اجعلها مكانها أو قال اذبحها ولن تجزي جذعة عن أحد بعدك
"
684,"رأيتني أنا والنبي صلى الله عليه وسلم نتماشى فأتى سباطة قوم خلف حائط فقام كما يقوم
","رأيتني أنا والنبي صلى الله عليه وسلم نتماشى فأتى سباطة قوم خلف حائط فقام كما يقوم
"
685,"اقرأ قلت ما أنا بقارئ فأخذني فغطني الثانية حتى بلغ مني الجهد ثم أرسلني فقال اقرأ
","اقرأ قلت ما أنا بقارئ فأخذني فغطني الثانية حتى بلغ مني الجهد ثم أرسلني فقال اقرأ
"
686,"والميثاق أن لا تسأل غير الذي كنت سألت فيقول يا رب لا أكون أشقى خلقك فيقول فما عسيت إن
",والميثاق أن لا تسأل غير الذي كنت سألت فيقول يا رب لا أكون أشقى خلقك فيقول فما عسيت إن
687,"ذكروا النار والناقوس فذكروا اليهود والنصارى فأمر بلال أن يشفع الأذان وأن يوتر
","ذكروا النار والناقوس فذكروا اليهود والنصارى فأمر بلال أن يشفع الأذان وأن يوتر
"
688,"حرام فمرنا بأمر نخبر به من وراءنا ندخل به الجنة فأمرهم بأربع ونهاهم عن أربع أمرهم
","حرام فمرنا بأمر نخبر به من وراءنا فدخل بها الجنة فأمرهم بأربع ونهاهم عن أربع أمرهم
"
689,"الحديث قال فاستنزلوها عن بعيرها ودعا النبي صلى الله عليه وسلم بإناء ففرغ فيه من أفواه
",والحديث قال فاستنزلوها عن بعيرها ودعا النبي صلى الله عليه وسلم بإناء ففرغ فيه من أفواه
690,"وقول الله تعالى وما كان الله ليضيع إيمانكم يعني صلاتكم عند البيت
",وقول الله تعالى وما كان الله ليضيع إيمانكم يعني صلاتكم عند البيت
691,"عنهما عن النبي صلى الله عليه وسلم قال أمرنا أن نسجد على سبعة أعظم ولا نكف ثوبا ولا
","عنهما عن النبي صلى الله عليه وسلم قال أمرنا أن نسجد على سبعة أعظم ولا نكف ثوبا ولا
"
692,"رسلكم أبشروا إن من نعمة الله عليكم أنه ليس أحد من الناس يصلي هذه الساعة غيركم أو قال ما
",رسلكم أبشروا إن من نعمة الله عليكم أنه ليس أحد من الناس يصلي هذه الساعة غيركم أو قال ما
693,"عبد الله بن مالك بن بحينة قال مر النبي صلى الله عليه وسلم برجل قال وحدثني عبد الرحمن قال
",عبد الله بن مالك بن بحينة قال مر النبي صلى الله عليه وسلم برجل قال وحدثني عبد الرحمن قال
694,"نحو الحلاب فأخذ بكفه فبدأ بشق رأسه الأيمن ثم الأيسر فقال بهما على رأسه
","نحو الحلاب فأخذ بكفه فبدأ بشق رأسه الأيمن ثم الأيسر فقال بهما على رأسه
"
695,"ربنا ولك الحمد قبل أن يسجد ثم يقول الله أكبر حين يهوي ساجدا ثم يكبر حين يرفع رأسه من
",ربنا ولك الحمد قبل أن يسجد ثم يقول الله أكبر حين يهوي ساجدا ثم يكبر حين يرفع رأسه من
696,"حدثنا الفضل قال حدثنا عبيد الله بن عمر عن القاسم بن محمد عن عائشة عن النبي صلى الله عليه
",حدثنا الفضل قال حدثنا عبيد الله بن عمر عن القاسم بن محمد عن عائشة عن النبي صلى الله عليه
697,"الصفوف حتى إذا قام في مصلاه انتظرنا أن يكبر انصرف قال على مكانكم فمكثنا على هيئتنا
",الصفوف حتى إذا قام في مصلاه انتظرنا أن يكبر انصرف قال على مكانكم فمكثنا على هيئتنا
698,"الضمري أن أباه أخبره أنه رأى النبي صلى الله عليه وسلم يمسح على الخفين وتابعه حرب بن
","الضمري أن أباه أخبره أنه رأى النبي صلى الله عليه وسلم يمسح على الخفين وتابعه حرب بن
"
699,"عليه وسلم فقال أرسل إليه قال نعم فلما فتح علونا السماء الدنيا فإذا رجل قاعد على
","عليه وسلم فقال أرسل إليه قال نعم فلما فتح علونا السماء الدنيا فإذا رجل قاعد على
"
700,"رجلين ورجلاه تخطان في الأرض حتى دخل المسجد فلما سمع أبو بكر حسه ذهب أبا بكر يتأخر
","رجلين ورجلان تخطان في الأرض حتى دخل المسجد فلما سمع أبو بكر حسه ذهب أبا بكر يناخر
"
701,"بن حكيم عن عكرمة عن بن عباس قال خرج رسول الله صلى الله عليه وسلم في مرضه الذي مات فيه
","بن حكيم عن عكرمة عن بن عباس قال خرج رسول الله صلى الله عليه وسلم في مرضه الذي مات فيه
"
702,"رسول الله صلى الله عليه وسلم يقضي حاجته مستدبر القبلة مستقبل الشام
","رسول الله صلى الله عليه وسلم يقضي حاجته مستدبر القبلة مستقبل الشام
"
703,"عن علي قال كنت رجلا مذاء فأمرت المقداد أن يسأل النبي صلى الله عليه وسلم فسأله فقال فيه
","عن علي قال كنت رجلا مذاء فأمرت المقداد أن يسأل النبي صلى الله عليه وسلم فسأله فقال فيه
"
704,"النبي صلى الله عليه وسلم وهو يخطب فقال كيف صلاة الليل فقال مثنى مثنى فإذا خشيت الصبح
","النبي صلى الله عليه وسلم وهو يخطب فقال كيف صلاة الليل فقال مثنى مثنى فإذا خشيت الصبح
"
705,"أبي سعيد الخدري عن النبي صلى الله عليه وسلم قال الغسل يوم الجمعة واجب على كل محتلم
","أبي سعيد الخدري عن النبي صلى الله عليه وسلم قال الغسل يوم الجمعة واجب على كل محتلم
"
706,"بين مصلى رسول الله صلى الله عليه وسلم وبين الجدار ممر الشاة
",بين مصلى رسول الله صلى الله عليه وسلم وبين الجدار ممر الشاة
707,"شيئا أخذ من بلل يد صاحبه ثم رأيت بلالا أخذ عنزة فركزها وخرج النبي صلى الله عليه وسلم في
","شيئا أخذ من بلل يد صاحبه ثم رأيت بلالا أخذ عنزة فركزها وخرج النبي صلى الله عليه وسلم في
"
708,"صالح السمان عن أبي هريرة رضى الله تعالى عنه أن رسول الله صلى الله عليه وسلم قال من اغتسل
","صالح السمان عن أبي هريرة رضى الله تعالى عنه أن رسول الله صلى الله عليه وسلم قال من اغتسل
"
709,"له والوقار والسكينة حتى يأتيكم أمير فإنما يأتيكم الآن ثم قال استعفوا لأميركم فإنه كان
","له والوقار والسكينة حتى يأتيكم أمير فإنما يأتيكم الآن ثم قال استعفوا لأميركم فإنه كان
"
710,"لقول النبي صلى الله عليه وسلم لا تستقبلوا القبلة بغائط أو بول ولكن شرقوا أو غربوا
","لقول النبي صلى الله عليه وسلم لا تستقبلوا القبلة بغائط أو بول ولكن شرقوا أو غربوا
"
711,"بن كعب بن مالك عن كعب أنه تقاضى بن أبي حدرد دينا كان له عليه في المسجد فارتفعت
",بن كعب بن مالك عن كعب أنه تقاضى بن أبي حدرد دينا كان له عليه في المسجد فارتفعت
712,"أن عبادة بن الصامت رضى الله تعالى عنه وكان شهد بدرا وهو أحد النقباء ليلة العقبة أن رسول
",أن عبادة بن الصامت رضى الله تعالى عنه وكان شهد بدرا وهو أحد النقباء ليلة العقبة أن رسول
713,"قال فوقفا على رسول الله صلى الله عليه وسلم فأما أحدهما فرأى فرجة في الحلقة فجلس فيها وأما
","قال فوقفا على رسول الله صلى الله عليه وسلم فأما أحدهما فرأى فرجة في الحلقة فجلس فيها وأما
"
714,"فقهاء ويقال الرباني الذي يربي الناس بصغار العلم قبل كباره
",فقهاء ويقال الرباني الذي يربي الناس بصغار العلم قبل كباره
715,"وإذا قال سمع الله لمن حمده فقولوا ربنا لك الحمد وإذا سجد فاسجدوا
","وإذا قال سمع الله لمن حمده فقولوا ربنا لك الحمد وإذا سجد فاسجدوا
"
716,"وانتظر الناس تسليمه كبر وهو جالس فسجد سجدتين قبل أن يسلم ثم سلم
",وانتظر الناس تسليمه كبر وهو جالس فسجد سجدتين قبل أن يسلم ثم سلم
717,"أي يوم هذا فسكتنا حتى ظننا أنه سيسميه سوى اسمه قال أليس يوم النحر قلنا بلى قال فأي
","أي يوم هذا فسكتنا حتى ظننا أنه سيسميه سوى اسمه قال أليس يوم النحر قلنا بلى قال فأي
"
718,"باب دلك المرأة نفسها إذا تطهرت من المحيض وكيف تغتسل وتأخذ فرصة ممسكة فتتبع أثر الدم
",باب دلك المرأة نفسها إذا تطهرت من المحيض وكيف تغتسل وتأخذ فرصة ممسكة فتتبع أثر الدم
719,"ليزدادوا إيمانا مع إيمانهم وزدناهم هدى ويزيد الله الذين اهتدوا هدى والذين
",ليزدادوا إيمانا مع إيمانهم وزدناهم هدى ويزيد الله الذين اهتدوا هدى والذين
720,"فقال له خازنها مثل ما قال الأول ففتح قال أنس فذكر أنه وجد في السماوات آدم وإدريس
","فقال له خازنها مثل ما قال الأول ففتح قال أنس فذكر أنه وجد في السماوات آدم وإدريس
"
721,"بيننا وبين بيت أبي بكر وإن أبا بكر تعشى عند النبي صلى الله عليه وسلم ثم لبث حيث صليت
",بيننا وبين بيت أبي بكر وإن أبا بكر تعشى عند النبي صلى الله عليه وسلم ثم لبث حيث صليت
722,"قابضهما واستقبل بأطراف أصابع رجليه القبلة فإذا جلس في الركعتين جلس على رجله اليسرى
","قابضهما واستقبل بأطراف أصابع رجليه القبلة فإذا جلس في الركعتين جلس على رجله اليسرى
"
723,"لا نطلب ثمنه إلا إلى الله فقال أنس فكان فيه ما أقول لكم قبور المشركين وفيه خرب وفيه نخل
",لا نطلب ثمنه إلا إلى الله فقال أنس فكان فيه ما أقول لكم قبور المشركين وفيه خرب وفيه نخل
724,"سمعت أبا بردة عن أبيه عن النبي صلى الله عليه وسلم قال من مر في شيء من مساجدنا أو
","سمعت أبا بردة عن أبيه عن النبي صلى الله عليه وسلم قال من مر في شيء من مساجدنا أو
"
725,"الضمري أن أباه أخبره أنه رأى النبي صلى الله عليه وسلم يمسح على الخفين وتابعه حرب بن
","الضمري أن أباه أخبره أنه رأى النبي صلى الله عليه وسلم يمسح على الخفين وتابعه حرب بن
"
726,"أن خزاعة قتلوا رجلا من بني ليث عام فتح مكة بقتيل منهم قتلوه فأخبر بذلك النبي صلى الله
","أن خزاعة قتلوا رجلا من بني ليث عام فتح مكة بقتيل منهم قتلوه فأخبر بذلك النبي صلى الله
"
727,"وسلم قال يخرج من النار من قال لا إله إلا الله وفي قلبه وزن شعيرة من خير ويخرج من النار
","وسلم قال يخرج من النار من قال لا إله إلا الله وفي قلبه وزن شعيرة من خير ويخرج من النار
"
728,"النبي صلى الله عليه وسلم إذا استأذنت امرأة أحدكم فلا يمنعها
","النبي صلى الله عليه وسلم إذا استأذنت امرأة أحدكم فلا يمنعها
"
729,"فصلى فبدأ بالصلاة ثم خطب فلما فرغ نزل فأتى النساء فذكرهن وهو يتوكأ على يد بلال وبلال
","فصلى فبدأ بالصلاة ثم خطب فلما فرغ نزل فأتى النساء فذكرهن وهو يتوكأ على يد بلال وبلال
"
730,"الزرقي عن أبي قتادة الأنصاري أن رسول الله صلى الله عليه وسلم كان يصلي وهو حامل أمامة بنت
","الزرقي عن أبي قتادة الأنصاري أن رسول الله صلى الله عليه وسلم كان يصلي وهو حامل أمامة بنت
"
731,"علي هين وكل ذلك تخدمني وليس على أحد في ذلك بأس أخبرتني عائشة أنها كانت ترجل تعني رأس
",علي هين وكل ذلك تخدمني وليس على أحد في ذلك بأس أخبرتني عائشة أنها كانت ترجل تعني رأس
732,"الحيض على بني إسرائيل وحديث النبي صلى الله عليه وسلم أكثر
","الحيض على بني إسرائيل وحديث النبي صلى الله عليه وسلم أكثر
"
733,"فقال مرحبا بالأخ الصالح والنبي الصالح قلت من هذا قال هذا عيسى ثم مررت بإبراهيم فقال
",فقال مرحبا بالأخ الصالح والنبي الصالح قلت من هذا قال هذا عيسى ثم مررت بإبراهيم فقال
734,"جالسا والناس خلفه قياما لم يأمرهم بالقعود وإنما يؤخذ بالآخر فالآخر من فعل النبي صلى الله
","جالسا والناس خلفه قياما لم يأمرهم بالقعود وإنما يؤخذ بالآخر فالآخر من فعل النبي صلى الله
"
735,"المسيب أن أبا هريرة أخبره أن رسول الله صلى الله عليه وسلم قال إذا قلت لصاحبك يوم الجمعة
","المسيب أن أبا هريرة أخبره أن رسول الله صلى الله عليه وسلم قال إذا قلت لصاحبك يوم الجمعة
"
736,"العهد والميثاق أن لا تسأل غير الذي أعطيت فيقول يا رب لا تجعلني أشقى خلقك فيضحك الله عز
","العهد والميثاق أن لا تسأل غير الذي أعطيت فيقول يا رب لا تجعلني أشقى خلقك فيضحك الله عز
"
737,"العشاء التي تدعونها العتمة وكان يكره النوم قبلها والحديث بعدها وكان ينفتل من صلاة
","العشاء التي تدعونها العتمة وكان يكره النوم قبلها والحديث بعدها وكان ينفتل من صلاة
"
738,"سلمة عن أم سلمة أم المؤمنين أنها قالت جاءت أم سليم امرأة أبي طلحة إلى رسول الله صلى الله
",سلمة عن أم سلمة أم المؤمنين أنها قالت جاءت أم سليم امرأة أبي طلحة إلى رسول الله صلى الله
739,"وبلال وأسامة بن زيد وعثمان بن طلحة ثم أغلق الباب فلبث فيه ساعة ثم خرجوا قال بن عمر
","وبلال وأسامة بن زيد وعثمان بن طلحة ثم أغلق الباب فلبث فيه ساعة ثم خرجوا قال بن عمر
"
740,"عليه وسلم الصبح أربعا الصبح أربعا تابعه غندر ومعاذ عن شعبة في مالك وقال بن إسحاق عن
",عليه وسلم الصبح أربعا الصبح أربعا تابعه غندر ومعاذ عن شعبة في مالك وقال بن إسحاق عن
